player_name,mlb_id,class_year,family,role,card_type,set_slug,scp_url,auto_card_url
Tyler Alexander,641302,2016,chrome,pitcher,bowman_1st_base,baseball-cards-2016-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-chrome-prospects/tyler-alexander-bcp-235,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-chrome-prospect-autograph/tyler-alexander-bcap-ta
Tyler White,643603,2016,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-chrome-prospect-autograph/tyler-white-cpa-tw
Tyrell Jenkins,592433,2016,chrome,pitcher,bowman_1st_base,baseball-cards-2016-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-chrome-prospects/tyrell-jenkins-bcp-112,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-chrome-prospect-autograph/tyrell-jenkins-bcap-tj
Victor Alcantara,622505,2016,chrome,pitcher,bowman_1st_base,baseball-cards-2016-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-chrome-prospects/victor-alcantara-bcp-168,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-chrome-prospect-autograph/victor-alcantara-bcap-va
Vladimir Guerrero Jr.,665489,2016,chrome,hitter,bowman_1st_base,baseball-cards-2016-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-chrome-prospects/vladimir-guerrero-jr-bcp-55,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-chrome-prospect-autograph/vladimir-guerrero-jr-cpa-vg
Will Smith,669257,2016,draft,hitter,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/will-smith-bdc116,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-draft-chrome-picks-autographs/will-smith-cda-ws
Willie Calhoun,641432,2016,chrome,hitter,bowman_1st_base,baseball-cards-2016-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-chrome-prospects/willie-calhoun-bcp-169,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-chrome-prospect-autograph/willie-calhoun-bcap-wc
Yairo Munoz,622168,2016,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/yairo-munoz-bcp-203,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-chrome-prospect-autograph/yairo-munoz-cpa-ymu
Zack Collins,641470,2016,draft,hitter,bowman_1st_base,baseball-cards-2018-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2018-bowman-chrome-prospects/zack-collins-bcp-230,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-draft-chrome-picks-autographs/zack-collins-cda-zc
Adam Haseley,656514,2017,draft,hitter,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/adam-haseley-bdc115,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/adam-haseley-cda-ah
Adrian Morejon,670970,2017,chrome,pitcher,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/adrian-morejon-bcp-130,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/adrian-morejon-cpa-am
Albert Abreu,656061,2017,chrome,pitcher,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/albert-abreu-bcp-153,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/albert-abreu-cpa-aa
Anderson Tejeda,660731,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/anderson-tejeda-bcp-247,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/anderson-tejeda-cpa-at
Anthony Kay,641743,2017,chrome,pitcher,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/anthony-kay-bcp-246,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/anthony-kay-cpa-ak
Austin Hays,669720,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/austin-hays-bcp-224,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/austin-hays-cpa-ah
Braden Bishop,623323,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/braden-bishop-bcp-211,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/braden-bishop-cpa-bbi
Brendan McKay,656713,2017,draft,pitcher,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/brendan-mckay-bdc100,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/brendan-mckay-cda-bm
Brent Rooker,667670,2017,draft,hitter,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/brent-rooker-bdc122,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/brent-rooker-cda-br
Chris Paddack,663978,2017,chrome,pitcher,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/chris-paddack-bcp-243,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/chris-paddack-cpa-cp
Clarke Schmidt,657376,2017,draft,pitcher,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/clarke-schmidt-bdc197,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/clarke-schmidt-cda-cs
Clint Frazier,640449,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/clint-frazier-bcp-16,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/clint-frazier-cpa-cf
Corbin Martin,656686,2017,draft,pitcher,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/corbin-martin-bdc133,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/corbin-martin-cda-cma
Daniel Gossett,605254,2017,chrome,pitcher,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/daniel-gossett-bcp-248,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/daniel-gossett-cpa-dg
David Fletcher,664058,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/david-fletcher-bcp-113,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/david-fletcher-cpa-df
David Peterson,656849,2017,draft,pitcher,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/david-peterson-bdc78,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/david-peterson-cda-dp
Dawel Lugo,608475,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/dawel-lugo-bcp-191,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/dawel-lugo-cpa-dl
Dinelson Lamet,659275,2017,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/dinelson-lamet-cpa-dla
Evan White,657108,2017,draft,hitter,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/evan-white-bdc178,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/evan-white-cda-ew
Felix Jorge,602928,2017,chrome,pitcher,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/felix-jorge-bcp-166,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/felix-jorge-cpa-fj
Francisco Mejia,642336,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/francisco-mejia-bcp-51,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/francisco-mejia-cpa-fm
Griffin Canning,656288,2017,draft,pitcher,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/griffin-canning-bdc48,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/griffin-canning-cda-gc
Jesus Sanchez,660821,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/jesus-sanchez-bcp-228,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/jesus-sanchez-cpa-js
Jo Adell,666176,2017,draft,hitter,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/jo-adell-bdc95,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/jo-adell-cda-ja
Jon Duplantier,641541,2017,chrome,pitcher,bowman_1st_base,baseball-cards-2018-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2018-bowman-chrome-prospects/jon-duplantier-bcp-188,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/jon-duplantier-cpa-jd
Jorge Ona,671250,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/jorge-ona-bcp-168,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/jorge-ona-cpa-jo
Jose Trevino,624431,2017,chrome,hitter,bowman_1st_base,baseball-cards-2018-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2018-bowman-chrome-prospects/jose-trevino-bcp-27,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/jose-trevino-cpa-jt
Josh Sborz,622250,2017,chrome,pitcher,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/josh-sborz-bcp-196,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/josh-sborz-cpa-jsb
Keegan Akin,669211,2017,chrome,pitcher,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/keegan-akin-bcp-236,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/keegan-akin-cpa-ka
Keston Hiura,669374,2017,draft,hitter,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/keston-hiura-bdc75,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/keston-hiura-cda-kh
Kyle Wright,657140,2017,draft,pitcher,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/kyle-wright-bdc120,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/kyle-wright-cda-kw
Leody Taveras,665750,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/leody-taveras-bcp-158,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/leody-taveras-cpa-lt
Lewis Brinson,621446,2017,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/lewis-brinson-cpa-lb
Luis Alexander Basabe,642772,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/luis-alexander-basabe-bcp-244,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/luis-alexander-basabe-cpa-lab
Luis Arraez,650333,2017,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/luis-arraez-cpa-la
Luis Campusano,669134,2017,draft,hitter,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/luis-campusano-bdc46,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/luis-campusano-cda-lc
Luis Gonzalez,670768,2017,draft,hitter,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/luis-gonzalez-bdc86,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/luis-gonzalez-cda-lg
Magneuris Sierra,642423,2017,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/magneuris-sierra-cpa-ms
Max Schrock,621011,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/max-schrock-bcp-154,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/max-schrock-cpa-msc
Meibrys Viloria,650619,2017,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/meibrys-viloria-cpa-mv
Michael Kopech,656629,2017,chrome,pitcher,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/michael-kopech-bcp-116,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/michael-kopech-cpa-mk
Miguel Gomez,622497,2017,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/miguel-gomez-cpa-mg
Mitch Keller,656605,2017,chrome,pitcher,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/mitch-keller-bcp-66,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/mitch-keller-cpa-mk
Nate Pearson,663878,2017,draft,pitcher,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/nate-pearson-bdc119,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/nate-pearson-cda-npe
Pavin Smith,656976,2017,draft,hitter,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/pavin-smith-bdc195,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/pavin-smith-cda-ps
Ryan O'Hearn,656811,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/ryan-o%27hearn-bcp-212,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/ryan-o%27hearn-cpa-roh
Sixto Sanchez,664350,2017,chrome,pitcher,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/sixto-sanchez-bcp-210,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/sixto-sanchez-cpa-ss
Steven Duggar,621453,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/steven-duggar-bcp-220,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/steven-duggar-cpa-sd
Tanner Houck,656557,2017,draft,pitcher,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/tanner-houck-bdc65,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/tanner-houck-cda-th
Tomas Nido,621512,2017,chrome,hitter,bowman_1st_base,baseball-cards-2017-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects/tomas-nido-bcp-222,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/tomas-nido-cpa-tn
Tommy Doyle,656382,2017,draft,pitcher,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/tommy-doyle-bdc54,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/tommy-doyle-cda-td
Trevor Rogers,669432,2017,draft,pitcher,bowman_1st_base,baseball-cards-2017-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome/trevor-rogers-bdc53,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-draft-chrome-picks-autographs/trevor-rogers-cda-tr
Adbert Alzolay,640470,2018,chrome,pitcher,bowman_1st_base,baseball-cards-2018-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2018-bowman-chrome-prospects/adbert-alzolay-bcp-145,https://www.sportscardspro.com/game/baseball-cards-2018-bowman-chrome-prospects-autographs/adbert-alzolay-cpa-aa
